GEOID,NAME,ABBR,year,indicator_id,category,dimension,indicator_label,value_pwd,value_pwod,value_raw,direction,transform,weight,source_status,notes,value_transformed,value_winsor,z_score,score_100_unadjusted,score_100
30,Montana,MT,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.08292290682480652,0.29902502764096894,0.2161021208161624,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.2161021208161624,0.2161021208161624,-0.5668446813549816,28.540985536906483,71.45901446309352
31,Nebraska,NE,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.08333333333333333,0.28353320008882965,0.2001998667554963,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.2001998667554963,0.2001998667554963,-0.8730611571066604,19.1314872099698,80.8685127900302
32,Nevada,NV,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.09214671467146716,0.39234923492349233,0.30020252025202515,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.30020252025202515,0.30020252025202515,1.0526067389476113,85.37393663376132,14.626063366238682
33,New Hampshire,NH,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.10373049105443471,0.3067186905215074,0.2029881994670727,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.2029881994670727,0.2029881994670727,-0.8193685539760147,20.62880852540029,79.37119147459971
34,New Jersey,NJ,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.07166039080481909,0.3948785115132371,0.32321812070841804,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.32321812070841804,0.32321812070841804,1.495799007929016,93.264698001269693,6.735301998730307
35,New Mexico,NM,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.09821623987743489,0.3448785292186474,0.24666228934121256,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.24666228934121256,0.24666228934121256,0.02162705783481908,50.86272752270451,49.13727247729549
36,New York,NY,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.08643803699919886,0.3800833474205664,0.29364531042136754,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.29364531042136754,0.29364531042136754,0.9263400048451296,82.28653439469022,17.71346560530978
37,North Carolina,NC,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.08570434336681898,0.3479730039102206,0.26226866054340164,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.26226866054340164,0.26226866054340164,0.3221459635557014,62.6328940579516,37.3671059420484
38,North Dakota,ND,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.08264088230850582,0.24384348088835173,0.16120259857984592,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.16120259857984592,0.16120259857984592,-1.623999104590979,5.218799982531343,94.78120001746866
39,Ohio,OH,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.10080913039775148,0.3037986542883911,0.2029895238906396,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.2029895238906396,0.2029895238906396,-0.8193430506533089,20.629535846773106,79.37046415322689
40,Oklahoma,OK,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.09854031618710068,0.3057641188266567,0.20722380263955603,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.20722380263955603,0.20722380263955603,-0.7378070677104538,23.03158489039418,76.96841510960581
41,Oregon,OR,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.10835671967570938,0.3501909884627378,0.2418342687870284,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.2418342687870284,0.2418342687870284,-0.07134211705817813,47.15627380200395,52.84372619799605
42,Pennsylvania,PA,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.10519070003351176,0.3077466510882265,0.20255595105471472,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.20255595105471472,0.20255595105471472,-0.8276920020215915,20.3922474877364,79.6077525122636
44,Rhode Island,RI,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.104052965912141,0.3340789120515344,0.2300259461393934,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.2300259461393934,0.2300259461393934,-0.29872516174499336,38.25748784437487,61.74251215562513
45,South Carolina,SC,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.09233130911799896,0.36688714811386774,0.2745558389958688,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.2745558389958688,0.2745558389958688,0.5587499360675613,71.18338029647667,28.81661970352333
46,South Dakota,SD,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.07507768800497203,0.25730267246737104,0.182224984462399,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.182224984462399,0.182224984462399,-1.2191885103010771,11.1386325914805,88.8613674085195
47,Tennessee,TN,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.09059578624250036,0.33269150272080367,0.2420957164783033,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.2420957164783033,0.2420957164783033,-0.06630763639209207,47.356645182267634,52.643354817732366
48,Texas,TX,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.0807654301725371,0.3891055895775637,0.30834015940502657,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.30834015940502657,0.30834015940502657,1.2093064855913644,88.67274399414585,11.327256005854151
49,Utah,UT,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.0652428320655354,0.3405500292568754,0.27530719719134,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.27530719719134,0.27530719719134,0.5732182157068254,71.6751523875478,28.324847612452203
50,Vermont,VT,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.11381932021466903,0.3150715563506261,0.20125223613595708,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.20125223613595708,0.20125223613595708,-0.8527965555197218,19.688606720296484,80.31139327970351
51,Virginia,VA,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.0768538476922735,0.3594142352392169,0.2825603875469434,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.2825603875469434,0.2825603875469434,0.7128868677215517,76.20421169874385,23.795788301256152
53,Washington,WA,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.09214159637021237,0.3519551257756072,0.25981352940539487,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.25981352940539487,0.25981352940539487,0.2748695459031745,60.82917674523847,39.17082325476153
54,West Virginia,WV,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.1251262079907688,0.31963075147843645,0.19450454348766769,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.19450454348766769,0.19450454348766769,-0.9827312587594048,16.28698609368524,83.71301390631476
55,Wisconsin,WI,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.0905654572226007,0.27945410192734543,0.18888864470474473,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.18888864470474473,0.18888864470474473,-1.0908719491875878,13.766461581369729,86.23353841863027
56,Wyoming,WY,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,0.07896210565615083,0.2934478252753407,0.21448571961918983,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,0.21448571961918983,0.21448571961918983,-0.5979703743573359,27.492985045497463,72.50701495450254
72,Puerto Rico,PR,2024,eq_score_renter_burden,WE,equity,Renter Cost Burden: Equity,NA,NA,NA,lower_better,none,1,external_ready,PWOD: PUMS GRPIP >= 30 DIS=0 TEN=3.,NA,NA,NA,NA,NA
000,United States,USA,2024,rel_score_owner_burden,WE,relative,Owner Cost Burden: Relative,NA,NA,NA,lower_better,none,1,external_ready,Source: ACS PUMS OCPIP >= 30 (monthly owner costs 30%+ of income) DIS=1 TEN=1or2 (owner). Denominator = all owner HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25091 (general population).,NA,NA,NA,NA,NA
01,Alabama,AL,2024,rel_score_owner_burden,WE,relative,Owner Cost Burden: Relative,0.03635798805079245,NA,0.03635798805079245,lower_better,none,1,external_ready,Source: ACS PUMS OCPIP >= 30 (monthly owner costs 30%+ of income) DIS=1 TEN=1or2 (owner). Denominator = all owner HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25091 (general population).,0.03635798805079245,0.03635798805079245,0.5586995990826017,71.18166234979981,28.818337650200192
02,Alaska,AK,2024,rel_score_owner_burden,WE,relative,Owner Cost Burden: Relative,0.03170896025151583,NA,0.03170896025151583,lower_better,none,1,external_ready,Source: ACS PUMS OCPIP >= 30 (monthly owner costs 30%+ of income) DIS=1 TEN=1or2 (owner). Denominator = all owner HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25091 (general population).,0.03170896025151583,0.03170896025151583,-0.3334636764309165,36.93921519515949,63.06078480484051
04,Arizona,AZ,2024,rel_score_owner_burden,WE,relative,Owner Cost Burden: Relative,0.03325381507809971,NA,0.03325381507809971,lower_better,none,1,external_ready,Source: ACS PUMS OCPIP >= 30 (monthly owner costs 30%+ of income) DIS=1 TEN=1or2 (owner). Denominator = all owner HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25091 (general population).,0.03325381507809971,0.03325381507809971,-0.03700110365550719,48.52420628773182,51.47579371226818
05,Arkansas,AR,2024,rel_score_owner_burden,WE,relative,Owner Cost Burden: Relative,0.03841676367869616,NA,0.03841676367869616,lower_better,none,1,external_ready,Source: ACS PUMS OCPIP >= 30 (monthly owner costs 30%+ of income) DIS=1 TEN=1or2 (owner). Denominator = all owner HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25091 (general population).,0.03841676367869616,0.03841676367869616,0.953785214192018,82.99038123615009,17.009618763849915
06,California,CA,2024,rel_score_owner_burden,WE,relative,Owner Cost Burden: Relative,0.0392534137336639,NA,0.0392534137336639,lower_better,none,1,external_ready,Source: ACS PUMS OCPIP >= 30 (monthly owner costs 30%+ of income) DIS=1 TEN=1or2 (owner). Denominator = all owner HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25091 (general population).,0.0392534137336639,0.0392534137336639,1.114341030531668,86.7433544486608,13.256645551339204
08,Colorado,CO,2024,rel_score_owner_burden,WE,relative,Owner Cost Burden: Relative,0.03177196373531912,NA,0.03177196373531912,lower_better,none,1,external_ready,Source: ACS PUMS OCPIP >= 30 (monthly owner costs 30%+ of income) DIS=1 TEN=1or2 (owner). Denominator = all owner HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25091 (general population).,0.03177196373531912,0.03177196373531912,-0.3213731067665556,37.39638303844445,62.60361696155555
09,Connecticut,CT,2024,rel_score_owner_burden,WE,relative,Owner Cost Burden: Relative,0.03317027719543443,NA,0.03317027719543443,lower_better,none,1,external_ready,Source: ACS PUMS OCPIP >= 30 (monthly owner costs 30%+ of income) DIS=1 TEN=1or2 (owner). Denominator = all owner HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25091 (general population).,0.03317027719543443,0.03317027719543443,-0.05303229001230189,47.88530900972631,52.11469099027369
10,Delaware,DE,2024,rel_score_owner_burden,WE,relative,Owner Cost Burden: Relative,0.03523108561532633,NA,0.03523108561532633,lower_better,none,1,external_ready,Source: ACS PUMS OCPIP >= 30 (monthly owner costs 30%+ of income) DIS=1 TEN=1or2 (owner). Denominator = all owner HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25091 (general population).,0.03523108561532633,0.03523108561532633,0.34244342436881503,63.39913931356877,36.60086068643123
11,District of Columbia,DC,2024,rel_score_owner_burden,WE,relative,Owner Cost Burden: Relative,0.0270674816015966,NA,0.0270674816015966,lower_better,none,1,external_ready,Source: ACS PUMS OCPIP >= 30 (monthly owner costs 30%+ of income) DIS=1 TEN=1or2 (owner). Denominator = all owner HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25091 (general population).,0.0270674816015966,0.0270674816015966,-1.2241782460840236,11.044249684702809,88.9557503152972
12,Florida,FL,2024,rel_score_owner_burden,WE,relative,Owner Cost Burden: Relative,0.04225547838444964,NA,0.04225547838444964,lower_better,none,1,external_ready,Source: ACS PUMS OCPIP >= 30 (monthly owner costs 30%+ of income) DIS=1 TEN=1or2 (owner). Denominator = all owner HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25091 (general population).,0.04225547838444964,0.04225547838444964,1.690446820341119,95.4528747945802,4.547125205419803
13,Georgia,GA,2024,rel_score_owner_burden,WE,relative,Owner Cost Burden: Relative,0.03202312765587052,NA,0.03202312765587052,lower_better,none,1,external_ready,Source: ACS PUMS OCPIP >= 30 (monthly owner costs 30%+ of income) DIS=1 TEN=1or2 (owner). Denominator = all owner HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25091 (general population).,0.03202312765587052,0.03202312765587052,-0.27317394863615585,39.23597523066804,60.76402476933196
15,Hawaii,HI,2024,rel_score_owner_burden,WE,relative,Owner Cost Burden: Relative,0.03341785190761063,NA,0.03341785190761063,lower_better,none,1,external_ready,Source: ACS PUMS OCPIP >= 30 (monthly owner costs 30%+ of income) DIS=1 TEN=1or2 (owner). Denominator = all owner HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25091 (general population).,0.03341785190761063,0.03341785190761063,-0.00552191242673365,49.77970868593348,50.22029131406652
16,Idaho,ID,2024,rel_score_owner_burden,WE,relative,Owner Cost Burden: Relative,0.0310399954727445,NA,0.0310399954727445,lower_better,none,1,external_ready,Source: ACS PUMS OCPIP >= 30 (monthly owner costs 30%+ of income) DIS=1 TEN=1or2 (owner). Denominator = all owner HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25091 (general population).,0.0310399954727445,0.0310399954727445,-0.461840152976114,32.20979770168629,67.79020229831372
17,Illinois,IL,2024,rel_score_owner_burden,WE,relative,Owner Cost Burden: Relative,0.03025776147502361,NA,0.03025776147502361,lower_better,none,1,external_ready,Source: ACS PUMS OCPIP >= 30 (monthly owner costs 30%+ of income) DIS=1 TEN=1or2 (owner). Denominator = all owner HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25091 (general population).,0.03025776147502361,0.03025776147502361,-0.6119533542207473,27.028430990049635,72.97156900995037
18,Indiana,IN,2024,rel_score_owner_burden,WE,relative,Owner Cost Burden: Relative,0.02910010198817882,NA,0.02910010198817882,lower_better,none,1,external_ready,Source: ACS PUMS OCPIP >= 30 (monthly owner costs 30%+ of income) DIS=1 TEN=1or2 (owner). Denominator = all owner HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25091 (general population).,0.02910010198817882,0.02910010198817882,-0.8341119052781212,20.21089634965326,79.78910365034673
19,Iowa,IA,2024,rel_score_owner_burden,WE,relative,Owner Cost Burden: Relative,0.02611238934602035,NA,0.02611238934602035,lower_better,none,1,external_ready,Source: ACS PUMS OCPIP >= 30 (monthly owner costs 30%+ of income) DIS=1 TEN=1or2 (owner). Denominator = all owner HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25091 (general population).,0.02611238934602035,0.02611238934602035,-1.4074634988168822,7.964499675703037,92.03550032429696
20,Kansas,KS,2024,rel_score_owner_burden,WE,relative,Owner Cost Burden: Relative,0.02894057317427989,NA,0.02894057317427989,lower_better,none,1,external_ready,Source: ACS PUMS OCPIP >= 30 (monthly owner costs 30%+ of income) DIS=1 TEN=1or2 (owner). Denominator = all owner HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25091 (general population).,0.02894057317427989,0.02894057317427989,-0.8647259939202673,19.359459939657096,80.6405400603429
21,Kentucky,KY,2024,rel_score_owner_burden,WE,relative,Owner Cost Burden: Relative,0.03748748900548967,NA,0.03748748900548967,lower_better,none,1,external_ready,Source: ACS PUMS OCPIP >= 30 (monthly owner costs 30%+ of income) DIS=1 TEN=1or2 (owner). Denominator = all owner HHs any member DIS=1. CONFIRMED: disability-specific PUMS pull. Alternative if not feasible: B25091 (general population).,0.03748748900548967,0.03748748900548967,0.775454437931945,78.096441086991,21.903558913008993
